School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Detroit Mercy,31,8,23,.258,-10.72,-1.62,6,12,5,9,3,13,2387,2630,1255,830,1867,.445,251,675,.372,476,717,.664,320,1036,398,203,78,451,741,74.3,102.4,.384,.362,.541,47.1,48.0,8.7,6.9,.512,17.0,27.6,.255,-12.33,102.2,114.5,72.2,+.016,-1.22,103.7,104.9,+2.72
Drake,31,7,24,.226,-4.71,1.91,5,13,6,9,1,11,2208,2390,1255,760,1856,.409,270,782,.345,418,553,.756,311,1070,404,188,75,389,563,70.0,100.5,.298,.421,.521,47.5,53.2,8.6,6.4,.482,15.5,26.9,.225,-8.20,103.0,111.2,69.0,-.083,+1.19,104.1,102.9,-3.42
Drexel,32,9,23,.281,-7.43,-2.56,3,15,5,8,4,14,2397,2508,1300,865,1987,.435,256,741,.345,411,617,.666,379,1177,470,187,98,425,644,71.4,103.3,.311,.373,.526,49.8,54.3,8.1,8.1,.500,15.7,30.9,.207,-7.15,102.9,110.0,69.8,-.089,-0.96,104.6,105.5,-3.59
Duke,37,28,9,.757,21.56,10.91,11,7,15,1,4,6,2991,2597,1480,1019,2144,.475,311,822,.378,642,842,.762,390,1341,484,226,172,421,675,69.9,115.7,.393,.383,.588,51.9,47.5,8.7,10.9,.548,14.2,31.6,.299,+25.09,121.0,95.9,67.6,+.027,+12.38,111.5,99.1,+0.05
Duquesne,32,10,22,.313,-3.06,0.69,3,15,8,10,1,10,2256,2376,1280,785,1835,.428,226,677,.334,460,680,.676,343,1167,401,157,127,454,593,71.0,99.3,.371,.369,.523,49.4,51.1,6.9,10.0,.489,17.4,29.0,.251,-5.19,101.9,107.1,69.5,-.075,-0.87,103.2,104.1,-8.10
East Carolina,33,15,18,.455,-0.49,1.33,6,12,12,5,1,11,2088,2148,1320,716,1797,.398,214,668,.320,442,673,.657,370,1252,394,168,171,459,550,66.8,94.8,.375,.372,.493,50.4,55.0,7.6,13.2,.458,17.8,30.7,.246,-1.18,97.1,98.3,66.4,+.013,+1.06,105.2,104.1,-10.43
East Tennessee State,35,27,8,.771,7.31,-2.11,14,4,13,2,8,5,2782,2438,1415,960,1967,.488,265,693,.382,597,850,.702,357,1269,516,293,162,519,698,71.4,110.2,.432,.352,.587,53.1,53.8,11.6,13.6,.555,18.0,31.3,.304,+11.49,108.0,96.5,69.7,+.002,-1.39,105.3,106.7,+0.54
Eastern Illinois,29,14,15,.483,-5.35,-5.05,6,10,8,6,6,9,2169,2083,1195,772,1852,.417,259,696,.372,366,501,.731,348,1081,444,198,119,370,559,70.5,103.0,.271,.376,.519,49.0,57.5,9.4,10.7,.487,15.0,30.4,.198,-4.87,100.0,104.9,68.1,-.049,-4.70,102.8,107.5,-3.01
Eastern Kentucky,31,12,19,.387,-8.65,-2.44,5,11,8,6,3,12,2197,2330,1265,750,1751,.428,235,733,.321,462,655,.705,286,1018,422,185,113,432,619,69.7,99.7,.374,.419,.533,46.8,56.3,8.4,10.0,.495,17.3,26.2,.264,-9.47,98.4,107.8,67.1,+.015,-1.63,104.8,106.4,+0.63
Eastern Michigan,33,16,17,.485,-0.18,0.16,7,11,10,6,5,10,2566,2409,1330,918,2046,.449,211,616,.343,519,716,.725,420,1201,443,317,144,399,704,71.2,108.4,.350,.301,.538,49.9,48.3,13.4,13.1,.500,14.3,34.3,.254,+1.24,106.1,104.8,67.7,-.078,+0.88,106.7,105.8,+5.62
Eastern Washington,34,22,12,.647,-2.77,-4.43,13,5,15,1,6,10,2695,2592,1410,947,1975,.479,281,741,.379,520,675,.770,309,1196,421,158,162,415,679,68.0,112.4,.342,.375,.587,50.9,44.5,6.6,12.5,.551,15.3,27.6,.263,-1.43,108.7,110.1,66.4,+.092,-5.70,102.7,108.4,+2.12
Elon,32,18,14,.563,0.24,-1.39,10,8,10,4,6,8,2403,2292,1310,850,1911,.445,308,868,.355,395,577,.685,291,1209,466,165,73,374,532,69.2,106.1,.302,.454,.550,50.2,54.8,7.3,6.1,.525,14.6,25.0,.207,+2.21,104.3,102.1,67.3,-.021,-0.47,105.4,105.9,-1.53
Evansville,33,16,17,.485,1.45,2.42,6,12,13,4,2,9,2288,2261,1335,800,1762,.454,127,347,.366,561,787,.713,298,1136,442,172,99,389,659,67.0,102.3,.447,.197,.536,50.6,55.3,7.7,9.1,.490,15.4,27.2,.318,+0.88,104.1,103.2,66.3,-.024,+1.39,104.7,103.3,-2.20
Fairfield,31,16,15,.516,-4.75,-3.85,11,9,7,6,8,8,2251,2279,1250,822,1859,.442,262,782,.335,345,506,.682,275,1115,464,166,92,416,567,71.7,100.5,.272,.421,.536,48.5,56.4,7.4,7.3,.513,16.5,24.4,.186,-3.56,99.3,102.8,68.6,+.052,-3.03,103.5,106.6,-2.44
Fairleigh Dickinson,30,11,19,.367,-9.28,-5.31,9,9,7,4,3,14,2183,2250,1205,754,1713,.440,201,606,.332,474,620,.765,291,993,366,189,78,398,637,70.2,103.2,.362,.354,.544,47.3,48.5,8.9,7.0,.499,16.5,27.8,.277,-8.97,102.9,111.9,68.6,-.051,-4.93,100.5,105.4,+7.77
Florida,36,27,9,.750,22.40,11.01,14,4,9,1,8,4,2804,2394,1455,953,2118,.450,278,776,.358,620,851,.729,416,1331,450,272,167,431,661,70.1,110.0,.402,.366,.556,51.3,47.2,10.7,11.8,.516,14.6,31.8,.293,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87
Florida A&M,30,7,23,.233,-20.88,-11.85,5,11,4,10,3,11,2153,2365,1220,762,1800,.423,187,538,.348,442,671,.659,304,1047,379,197,99,407,568,72.2,97.7,.373,.299,.508,45.7,49.7,8.9,9.1,.475,16.1,25.8,.246,-22.34,93.7,116.0,68.8,-.085,-12.72,97.7,110.4,-4.02
Florida Atlantic,30,10,20,.333,-7.95,-1.98,6,12,5,9,5,8,2108,2221,1215,756,1838,.411,204,639,.319,392,558,.703,316,1066,369,171,93,348,570,70.2,98.9,.304,.348,.501,47.3,48.8,8.0,7.4,.467,14.2,27.0,.213,-9.32,98.6,108.0,68.4,-.036,-2.41,103.3,105.7,-1.23
Florida Gulf Coast,34,26,8,.765,2.26,-3.42,12,2,16,3,10,3,2701,2356,1370,1007,2017,.499,221,636,.347,466,664,.702,379,1269,527,207,116,421,635,69.3,113.8,.329,.315,.579,53.9,52.3,8.7,9.7,.554,15.3,33.9,.231,+5.01,109.5,104.5,64.8,+.051,-4.99,103.6,108.6,+2.69
Florida International,31,7,24,.226,-8.10,-3.27,3,15,6,9,1,13,2178,2282,1270,805,1773,.454,181,545,.332,387,516,.750,315,1051,346,185,67,413,570,66.5,103.1,.291,.307,.540,51.2,43.0,8.8,5.9,.505,17.0,30.5,.218,-9.64,102.9,112.5,64.5,-.171,-3.65,102.0,105.6,-4.41
Florida State,35,26,9,.743,18.87,8.87,12,6,18,0,3,6,2873,2523,1400,1036,2146,.483,233,671,.347,568,824,.689,409,1324,511,259,180,415,684,72.6,113.1,.384,.313,.566,52.7,49.3,10.2,13.7,.537,14.1,33.6,.265,+22.74,116.7,94.0,70.4,+.023,+9.69,110.9,101.2,-3.61
Fordham,32,13,19,.406,-1.97,1.36,7,11,8,9,5,8,2090,2167,1300,741,1783,.416,264,791,.334,344,474,.726,261,913,429,314,91,418,611,66.8,96.3,.266,.444,.520,44.3,57.9,14.5,9.3,.490,17.2,23.4,.193,-2.95,96.9,99.9,63.8,-.023,+1.24,104.9,103.6,-3.11
Fresno State,33,20,13,.606,4.37,2.31,11,7,13,2,6,10,2426,2315,1350,852,1872,.455,209,593,.352,513,763,.672,314,1175,414,277,127,444,718,70.1,102.5,.408,.317,.543,50.6,48.6,11.7,11.3,.511,16.6,27.5,.274,+5.92,104.9,99.0,67.8,+.007,+1.87,105.3,103.4,-2.35
Furman,35,23,12,.657,1.46,-3.75,14,4,11,3,12,8,2590,2319,1410,918,1941,.473,319,828,.385,435,624,.697,317,1211,524,245,82,451,613,67.4,109.1,.321,.427,.579,51.7,57.1,10.3,7.3,.555,16.8,28.0,.224,+5.30,107.3,102.0,65.1,-.005,-1.25,104.7,106.0,+0.61
Gardner-Webb,33,19,14,.576,-3.08,-5.71,11,7,9,5,8,8,2546,2319,1345,913,1905,.479,209,552,.379,511,819,.624,372,1259,486,291,118,474,670,71.4,106.1,.430,.290,.555,52.8,53.2,12.1,9.7,.534,17.1,31.9,.268,-0.70,102.7,103.4,70.3,-.041,-5.32,101.5,106.8,+4.83
George Mason,34,20,14,.588,3.01,1.28,9,9,10,7,7,5,2519,2437,1385,879,1962,.448,182,542,.336,579,775,.747,381,1370,398,169,96,440,570,69.2,105.2,.395,.276,.541,55.0,45.3,7.1,7.2,.494,15.9,32.0,.295,+4.57,108.6,104.0,68.1,+.030,+1.37,103.8,102.4,-3.19
George Washington,35,20,15,.571,2.37,2.11,10,8,14,3,5,8,2447,2438,1400,821,1938,.424,276,743,.371,529,710,.745,394,1279,466,192,136,453,541,67.0,104.3,.366,.383,.538,53.0,56.8,8.2,9.9,.495,16.6,32.5,.273,+3.18,108.3,105.1,65.2,+.067,+2.23,104.5,102.3,-1.13
Georgetown,32,14,18,.438,11.18,9.31,5,13,9,8,3,7,2369,2309,1290,808,1752,.461,206,590,.349,547,746,.733,305,1142,480,175,147,454,672,70.2,104.7,.426,.337,.562,50.6,59.4,7.7,11.5,.520,17.7,28.9,.312,+10.95,108.6,97.6,68.2,-.102,+10.14,111.0,100.8,+2.31
Georgia,34,19,15,.559,11.13,10.28,9,9,12,6,5,7,2435,2393,1370,836,1903,.439,175,538,.325,588,777,.757,330,1259,429,182,126,444,632,69.7,102.0,.408,.283,.536,51.5,51.3,7.6,9.8,.485,16.3,28.7,.309,+12.83,108.7,95.9,66.6,+.021,+11.14,109.7,98.6,+4.98
Georgia Southern,33,18,15,.545,-3.63,-2.83,11,7,10,4,6,11,2492,2420,1325,841,1909,.441,303,837,.362,507,763,.664,320,1147,342,224,102,388,641,70.5,106.7,.400,.438,.549,46.8,40.7,9.6,8.8,.520,14.6,26.0,.266,-0.24,106.5,106.8,68.3,+.041,-0.47,105.1,105.6,+2.25
Georgia State,33,20,13,.606,-0.33,-2.17,12,6,11,3,6,9,2442,2312,1325,885,1888,.469,246,690,.357,426,658,.647,334,1174,399,236,140,463,673,70.3,104.8,.349,.365,.555,51.6,45.1,10.1,14.0,.534,17.4,30.4,.226,+3.50,104.6,101.1,67.8,+.015,-0.80,104.5,105.3,+2.46
Georgia Tech,37,21,16,.568,7.82,8.21,8,10,16,4,3,10,2496,2472,1485,910,2079,.438,171,516,.331,505,740,.682,356,1330,570,245,221,494,592,69.3,97.0,.356,.248,.513,49.8,62.6,9.5,15.7,.479,16.9,28.0,.243,+8.37,99.0,90.7,67.5,+.046,+9.18,110.6,101.4,-4.95
Gonzaga,39,37,2,.949,25.26,4.13,17,1,15,1,10,0,3222,2398,1560,1149,2280,.504,286,749,.382,638,890,.717,378,1587,595,265,183,448,660,70.9,116.4,.390,.329,.596,54.7,51.8,9.6,11.2,.567,14.2,29.8,.280,+33.05,120.7,87.7,69.7,+.016,+0.61,104.9,104.3,+0.71
Grambling,33,16,17,.485,-17.29,-11.89,10,8,11,2,4,12,2361,2412,1340,841,1943,.433,184,581,.317,495,747,.663,398,1108,368,292,76,450,658,69.8,101.0,.384,.299,.514,47.6,43.8,12.5,6.9,.480,16.4,31.6,.255,-16.07,96.6,112.7,66.7,+.049,-11.92,97.6,109.5,-0.42
Grand Canyon,31,22,9,.710,-0.16,-4.22,11,3,15,3,5,6,2282,2103,1250,790,1812,.436,205,619,.331,497,747,.665,335,1166,423,233,79,397,539,71.2,102.6,.412,.342,.527,50.9,53.5,10.5,6.7,.493,15.5,29.1,.274,+0.23,101.3,101.1,68.4,+.078,-6.49,99.8,106.3,-7.55
Green Bay,32,18,14,.563,-2.77,-2.83,12,6,10,3,7,9,2565,2479,1295,913,2061,.443,197,612,.322,542,787,.689,387,1312,446,247,133,448,632,76.8,103.2,.382,.297,.527,51.2,48.8,9.9,10.6,.491,15.5,30.2,.263,-1.29,101.9,103.2,73.7,+.040,-2.96,103.7,106.7,-0.17
Hampton,31,14,17,.452,-13.23,-9.92,11,5,9,4,5,11,2149,2219,1250,751,1844,.407,196,620,.316,451,633,.712,371,1143,364,152,113,435,633,70.9,97.1,.343,.336,.501,50.7,48.5,6.9,10.1,.460,16.9,31.7,.245,-13.16,93.6,106.8,67.8,+.022,-10.04,98.9,109.0,+2.08
Hartford,32,9,23,.281,-15.85,-5.56,4,12,6,8,3,15,2136,2465,1295,730,1814,.402,263,777,.338,413,591,.699,292,1046,367,228,118,462,603,70.0,94.3,.326,.428,.510,45.0,50.3,10.1,9.2,.475,18.1,24.8,.228,-18.26,92.6,110.8,68.0,+.073,-5.27,102.0,107.3,-6.32
Harvard,28,18,10,.643,2.30,-2.24,10,4,11,3,7,5,2012,1842,1120,699,1564,.447,229,645,.355,385,518,.743,275,1005,403,176,133,359,531,67.5,106.5,.331,.412,.556,51.1,57.7,9.3,13.3,.520,16.6,29.2,.246,+4.84,106.7,101.9,66.6,-.070,-2.44,103.0,105.5,-0.33
Hawaii,30,14,16,.467,-6.19,-4.92,8,8,11,8,3,5,2042,2048,1210,698,1650,.423,214,658,.325,432,604,.715,287,966,418,150,57,414,570,68.3,98.9,.366,.399,.527,49.1,59.9,7.3,5.3,.488,17.6,28.3,.262,-9.02,97.0,106.0,66.7,-.012,-7.96,99.3,107.2,-5.45
High Point,31,15,16,.484,-9.06,-6.28,9,9,8,8,7,7,2133,2136,1260,732,1693,.432,196,520,.377,473,636,.744,307,1088,389,184,96,407,539,66.8,101.4,.376,.307,.535,51.2,53.1,8.7,9.4,.490,16.9,29.0,.279,-9.16,98.9,108.1,65.2,-.004,-6.08,101.1,107.2,+0.27
Hofstra,32,15,17,.469,-2.35,-1.90,7,11,7,7,6,7,2473,2454,1290,846,1908,.443,291,792,.367,490,716,.684,371,1164,419,142,82,341,544,69.0,111.1,.375,.415,.550,50.3,49.5,6.4,6.3,.520,13.2,31.1,.257,-1.30,111.1,112.4,67.1,-.035,-1.13,104.2,105.3,-2.54
Holy Cross,32,15,17,.469,-5.26,-3.51,9,9,9,5,6,12,1932,1988,1285,663,1552,.427,236,685,.345,370,534,.693,189,811,426,302,76,351,515,61.5,97.7,.344,.441,.535,42.8,64.3,15.3,9.2,.503,16.3,19.4,.238,-4.61,98.5,103.1,59.9,+.022,-3.06,101.9,105.0,+0.43
Houston,32,21,11,.656,12.20,3.42,12,6,12,4,6,5,2358,2077,1285,850,1902,.447,268,681,.394,390,544,.717,362,1138,406,170,113,315,601,65.8,111.6,.286,.358,.546,50.5,47.8,8.0,10.7,.517,12.7,31.9,.205,+14.47,114.0,99.5,64.6,-.017,+2.84,105.0,102.1,-3.01
Houston Baptist,31,17,14,.548,-7.30,-4.44,12,6,13,1,4,12,2441,2398,1240,871,1924,.453,195,574,.340,504,721,.699,425,1199,457,195,81,410,597,72.9,108.0,.375,.298,.539,54.1,52.5,8.6,7.0,.503,15.3,36.9,.262,-4.24,104.8,109.1,69.6,+.054,-3.47,102.7,106.2,+13.95
Howard,34,10,24,.294,-16.97,-7.97,5,11,6,6,2,16,2163,2433,1360,723,1856,.390,172,591,.291,547,833,.657,420,1257,307,179,126,500,636,68.4,93.0,.449,.318,.480,49.4,42.5,7.7,10.1,.436,18.2,32.5,.295,-19.55,90.5,110.1,67.6,-.022,-7.42,100.7,108.1,+8.85
IUPUI,32,14,18,.438,-4.29,-1.62,7,9,8,4,5,13,2500,2517,1290,883,1957,.451,288,743,.388,446,653,.683,348,1104,455,217,87,401,655,72.0,107.7,.334,.380,.551,49.4,51.5,9.3,7.3,.525,15.0,29.5,.228,-2.73,106.9,109.7,68.8,-.036,-0.33,105.8,106.1,+3.91
Idaho,33,19,14,.576,-5.34,-5.89,12,6,12,3,6,10,2412,2346,1350,809,1870,.433,255,694,.367,539,746,.723,362,1213,422,164,81,421,697,67.9,105.2,.399,.371,.542,52.6,52.2,7.2,7.9,.501,15.9,30.9,.288,-5.36,101.2,106.6,66.1,+.051,-6.07,102.7,108.8,-1.17
Idaho State,31,5,26,.161,-15.10,-3.37,3,15,4,7,1,16,2164,2486,1250,742,1708,.434,237,660,.359,443,648,.684,225,921,316,224,73,400,578,70.2,98.6,.379,.386,.537,44.4,42.6,10.2,6.7,.504,16.6,21.3,.259,-18.26,97.7,116.0,68.4,-.053,-2.75,104.2,106.9,+4.74
Illinois,35,20,15,.571,10.54,9.25,8,10,14,5,3,7,2508,2417,1405,898,2019,.445,270,731,.369,442,643,.687,342,1217,472,197,83,433,641,68.9,103.7,.318,.362,.539,51.2,52.6,8.1,6.5,.512,15.7,28.7,.219,+10.54,107.6,97.0,65.8,+.040,+9.15,110.0,100.9,+0.28
Illinois State,35,28,7,.800,10.30,2.71,17,1,16,1,9,4,2418,2146,1405,865,1972,.439,294,797,.369,394,593,.664,369,1293,483,250,170,427,620,65.8,104.6,.301,.404,.536,51.7,55.8,10.8,14.4,.513,15.9,30.6,.200,+14.33,106.6,92.3,64.3,+.101,+1.42,105.0,103.6,-0.35
Illinois-Chicago,36,17,19,.472,-5.95,-3.63,7,11,10,8,5,9,2749,2754,1455,939,2113,.444,272,746,.365,599,843,.711,422,1429,524,197,183,589,678,74.0,102.2,.399,.353,.547,52.1,55.8,7.3,11.1,.509,19.0,32.2,.283,-6.93,100.9,107.8,71.3,-.002,-4.04,101.6,105.7,-5.14
Incarnate Word,29,12,17,.414,-12.14,-5.62,7,11,10,5,2,12,2212,2320,1165,736,1617,.455,233,601,.388,507,731,.694,229,950,362,168,136,391,583,73.3,103.6,.452,.372,.563,45.7,49.2,7.9,10.4,.527,16.6,22.6,.314,-12.78,101.5,114.3,71.2,+.032,-5.10,101.3,106.4,+4.33
Indiana,34,18,16,.529,14.63,8.16,7,11,14,4,2,8,2711,2491,1390,959,2004,.479,295,776,.380,498,683,.729,413,1328,488,209,157,517,682,69.5,112.3,.341,.387,.582,55.1,50.9,8.7,11.8,.552,18.2,36.3,.249,+15.14,116.6,101.5,67.9,-.085,+9.15,109.6,100.5,-5.02
Indiana State,31,11,20,.355,-1.02,3.18,5,13,8,6,3,10,2170,2255,1275,762,1832,.416,254,727,.349,392,576,.681,264,1111,417,204,126,396,660,70.1,97.2,.314,.397,.515,46.7,54.7,9.1,10.1,.485,15.8,22.2,.214,-2.74,99.5,102.2,69.2,-.009,+2.79,105.2,102.4,+1.97
Iona,35,22,13,.629,1.08,-2.47,12,8,8,4,7,7,2813,2689,1415,979,2155,.454,342,862,.397,513,668,.768,338,1250,541,239,108,421,669,72.3,110.0,.310,.400,.569,48.2,55.3,9.3,7.7,.534,14.6,27.0,.238,+4.00,110.3,106.3,70.2,+.011,-2.57,103.4,105.9,+0.27
Iowa,34,19,15,.559,10.01,7.54,10,8,15,5,3,7,2738,2654,1395,964,2121,.455,300,791,.379,510,741,.688,408,1306,602,252,130,472,608,72.8,107.8,.349,.373,.554,50.1,62.4,9.9,9.4,.525,16.0,31.8,.240,+10.61,112.4,101.8,70.8,+.020,+7.62,108.3,100.6,-3.29
Iowa State,35,24,11,.686,20.51,11.94,12,6,12,3,5,6,2829,2529,1425,1031,2186,.472,344,860,.400,423,604,.700,318,1219,553,272,124,355,557,70.6,112.5,.276,.393,.572,47.7,53.6,10.8,8.9,.550,12.6,25.6,.194,+23.11,119.6,96.5,67.8,-.010,+13.66,112.1,98.4,-0.28
Jackson State,32,14,18,.438,-15.42,-11.55,10,8,10,4,4,13,2066,2142,1290,716,1860,.385,217,730,.297,417,619,.674,425,1162,350,197,83,390,648,65.9,97.2,.333,.392,.480,51.5,48.9,9.3,8.0,.443,15.3,34.3,.224,-16.19,92.7,108.9,63.9,+.032,-11.40,98.2,109.6,+2.53
Jacksonville,33,17,16,.515,-10.21,-8.45,5,9,7,7,8,9,2557,2477,1325,878,1885,.466,327,812,.403,474,644,.736,302,1081,445,265,63,424,620,70.4,109.6,.342,.431,.584,49.5,50.7,11.4,5.7,.553,16.2,27.3,.251,-9.23,102.6,111.8,67.2,+.017,-7.20,102.7,109.9,-8.79
Jacksonville State,35,20,15,.571,-2.85,-3.24,9,7,5,5,10,9,2434,2378,1410,857,1869,.459,258,685,.377,462,647,.714,355,1244,493,157,134,477,628,65.3,105.7,.346,.367,.559,52.7,57.5,6.8,10.8,.528,18.0,31.5,.247,+0.58,105.4,104.8,63.2,+.029,-2.10,104.0,106.1,+1.07
James Madison,33,10,23,.303,-5.64,-1.83,7,11,6,9,3,13,2194,2299,1335,770,1733,.444,208,629,.331,446,622,.717,310,1133,385,194,89,467,665,65.8,100.0,.359,.363,.541,52.5,50.0,8.8,8.8,.504,18.7,29.2,.257,-5.17,98.9,104.0,63.5,-.065,-0.41,106.0,106.4,-2.34
Kansas,36,31,5,.861,23.53,12.23,16,2,14,1,10,1,2995,2588,1455,1071,2193,.488,318,787,.404,535,789,.678,428,1393,584,250,162,456,639,71.4,115.4,.360,.359,.583,53.0,54.5,9.6,11.2,.561,15.1,33.9,.244,+25.98,120.8,94.9,69.9,+.074,+12.26,111.1,98.8,+2.75
Kansas State,35,21,14,.600,14.80,10.48,8,10,11,5,5,6,2523,2372,1405,869,1883,.461,247,683,.362,538,775,.694,330,1132,521,271,130,453,630,67.5,106.4,.412,.363,.560,49.2,60.0,11.4,10.3,.527,16.8,29.5,.286,+17.55,112.1,94.5,65.7,-.040,+10.96,109.9,99.0,-4.89
Kennesaw State,32,14,18,.438,-8.44,-5.97,7,7,8,5,6,13,2401,2456,1280,892,1932,.462,206,495,.416,411,595,.691,358,1146,507,163,95,431,613,71.5,105.0,.308,.256,.542,51.0,56.8,7.1,7.4,.515,16.3,31.3,.213,-7.28,102.6,109.9,68.9,+.000,-4.29,103.8,108.1,-3.09
Kent State,36,22,14,.611,0.88,-1.63,10,8,10,6,7,5,2772,2628,1465,986,2302,.428,257,803,.320,543,755,.719,539,1454,449,230,134,465,685,70.7,107.0,.328,.349,.521,54.0,45.5,8.9,9.7,.484,14.9,38.7,.236,+1.73,104.4,102.7,67.9,+.022,-2.28,103.9,106.2,-5.54
Kentucky,38,32,6,.842,23.88,10.49,16,2,15,2,7,3,3225,2716,1525,1134,2396,.473,267,757,.353,690,980,.704,470,1512,585,229,200,443,716,74.3,113.8,.409,.316,.564,53.2,51.6,8.1,13.0,.529,13.4,33.2,.288,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93
La Salle,30,15,15,.500,1.91,2.94,9,9,11,4,4,8,2266,2297,1220,761,1666,.457,255,700,.364,489,638,.766,249,973,425,191,64,393,559,69.1,107.4,.383,.420,.575,49.4,55.8,9.1,6.0,.533,16.6,25.6,.294,+1.94,110.6,108.7,68.2,+.028,+2.57,105.0,102.5,+1.42
Lafayette,30,9,21,.300,-14.68,-3.50,5,13,5,10,4,11,1995,2282,1205,712,1655,.430,221,662,.334,350,492,.711,205,956,378,148,85,436,514,70.3,94.2,.297,.400,.528,46.1,53.1,7.0,8.5,.497,18.8,20.0,.211,-17.24,96.1,113.4,68.8,+.059,-3.93,100.9,104.8,-3.81
Lamar,34,19,15,.559,-7.36,-7.93,10,8,12,3,6,11,2623,2434,1375,907,1977,.459,265,732,.362,544,813,.669,389,1189,481,271,95,455,733,70.7,108.0,.411,.370,.555,50.6,53.0,11.2,7.5,.526,16.1,31.9,.275,-5.58,103.3,108.8,67.5,-.007,-7.31,100.0,107.4,-3.68
